code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,is_nutrition_anomaly,anomaly_score,claim_legality,claim_confidence,meets_category_expectations,expectation_violations,training_label_score,training_label_risk
5060245605359,Gold standard chocolate peanut butter flavored whey protein,Optimum nutrition,"Protein powders,protein powder",France,364.0,4.1,1.5,6.8,3.2,74.0,1.5725,1.8,https://images.openfoodfacts.org/images/products/506/024/560/5359/front_en.13.400.jpg,,False,-0.44196631129033537,unknown,0.5,True,,1.0,low
5060245605656,Gold Standard Pre-Workout,Optimum nutrition,"Dietary supplements, Bodybuilding supplements, Protein powders",France,2.0,1.0,1.0,1.0,1.0,80.0,0.0,,https://images.openfoodfacts.org/images/products/506/024/560/5656/front_en.19.400.jpg,,True,-0.4613395285273783,unknown,0.5,True,,0.8,moderate
5060245607018,Syntha-6 Edge Strawberry,BSN,"Dietary supplements, Bodybuilding supplements, Protein powders",France,419.0,9.59,2.74,16.4,5.48,65.8,1.1,0.822,https://images.openfoodfacts.org/images/products/506/024/560/7018/front_en.20.400.jpg,https://images.openfoodfacts.org/images/products/506/024/560/7018/nutrition_en.18.400.jpg,False,-0.397961275302,unknown,0.5,False,High sugar: 5.48 > 5,0.85,moderate
5060245609937,Gold Standard Bcaa Train + Sustain Amino Acids On,Optimum Nutrition,Dietary supplements,France,326.0,,,,,,0.811,,,https://images.openfoodfacts.org/images/products/506/024/560/9937/nutrition_en.4.400.jpg,False,-0.37959154798556577,unknown,0.5,True,,1.0,low
5060248208267,Fit food vanilla yogurt with granola,fit foods,protein yoghurt,"United Kingdom,Ireland",99.0,3.40000009536743,1.70000004768372,14.0,12.0,3.29999995231628,0.1,,https://images.openfoodfacts.org/images/products/506/024/820/8267/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/506/024/820/8267/nutrition_en.11.400.jpg,False,-0.4151767826757091,unknown,0.5,False,Low protein: 3.29999995231628 < 15; High sugar: 12.0 > 5,0.85,moderate
5060248208519,Fit Food Chocolate Flavoured pudding,Fit Foods,"protein yoghurt,Yogurts",en:Ireland,82.0,1.8,1.2,6.3,4.8,10.0,0.26,0.0,https://images.openfoodfacts.org/images/products/506/024/820/8519/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/506/024/820/8519/nutrition_en.7.400.jpg,False,-0.4277971616542985,unknown,0.5,False,Low protein: 10.0 < 15,0.85,moderate
5060260282603,proto-col,verisol,"fr:Complėment alimentaire pour la peau, en:dietary-supplements",en:France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/506/026/028/2603/front_fr.12.400.jpg,,False,-0.3605754959704405,unknown,0.5,True,,1.0,low
5060268001558,Kiwi Apple Cucumber Spinach Lemon Ginger,Aldi Cold Press,Mixed fruits pure multivitamin juice,en:United Kingdom,45.0,0.16,0.03,10.8,9.3,0.33,0.009,,https://images.openfoodfacts.org/images/products/506/026/800/1558/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/506/026/800/1558/nutrition_en.8.400.jpg,False,0.0,unknown,0.5,True,,1.0,low
5060288690541,Maca Release The Jaguar,,Dietary supplements,United Kingdom,306.0,1.5,0.4,75.33,29.4,11.7,0.03,27.6,https://images.openfoodfacts.org/images/products/506/028/869/0541/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/506/028/869/0541/nutrition_en.11.400.jpg,True,-0.49603940846322286,unknown,0.5,True,,0.8,moderate
5060292835198,Pure Whey Isolate,Bodybuilding Warehouse,"Dietary supplements, Bodybuilding supplements, Protein powders",en:United Kingdom,374.0,1.0,0.14,1.0,0.4,90.0,,0.0,https://images.openfoodfacts.org/images/products/506/029/283/5198/front_en.3.400.jpg,,False,-0.40436426518089635,unknown,0.5,True,,1.0,low
5060293441404,Bodyme Org Protein Bar - Cacao Mint,,en:Protein bars,France,427.0,18.5,6.2,35.6,26.3,26.6,0.57,,https://images.openfoodfacts.org/images/products/506/029/344/1404/front_fr.16.400.jpg,https://images.openfoodfacts.org/images/products/506/029/344/1404/nutrition_fr.18.400.jpg,False,-0.424370079616873,unknown,0.5,False,High sugar: 26.3 > 5,0.85,moderate
5060293441411,Organic Protein Bar plant - Chia Vanilla 60G,BodyMe,"Dietary supplements, Bodybuilding supplements, Protein bars, en:protein-energy-bars","France, en:united-kingdom",415.0,17.9,4.9,33.4,25.3,27.3,0.56,6.0,https://images.openfoodfacts.org/images/products/506/029/344/1411/front_fr.8.400.jpg,,False,-0.4162767296486492,unknown,0.5,False,High sugar: 25.3 > 5,0.85,moderate
5060293441954,BodyMe Organic Protein Shake (Vanilla),BodyMe,"Dietary supplements,Bodybuilding supplements,Protein powders",en:United Kingdom,368.0,2.3,0.5,29.8,21.4,57.5,0.98,6.7,https://images.openfoodfacts.org/images/products/506/029/344/1954/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/506/029/344/1954/nutrition_en.7.400.jpg,False,-0.44353256211651565,unknown,0.5,False,High sugar: 21.4 > 5,0.85,moderate
5060296688790,Reserve,Monster,"getränke, energy-drinks, de:energydrink-mit-zucker, en:getränke",Germany,25.0,,,6.5,5.9,,0.12,,https://images.openfoodfacts.org/images/products/506/029/668/8790/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/506/029/668/8790/nutrition_de.7.400.jpg,False,-0.6159673087407413,unknown,0.5,True,,1.0,low
5060302240271,Aduna Moringa  Green Superleaf Powder,ADUNA,Food supplement,United Kingdom,274.0,4.7,1.4,19.2,7.4,23.1,0.33,,https://images.openfoodfacts.org/images/products/506/030/224/0271/front_fr.6.400.jpg,,False,-0.38964833570099217,unknown,0.5,True,,1.0,low
5060302390396,Chia Charge,Chia Charge,Protein Energy Bars,France,472.0,25.0,14.0,55.0,28.0,6.0,1.0625,5.0,,https://images.openfoodfacts.org/images/products/506/030/239/0396/nutrition_fr.6.400.jpg,True,-0.48834504564474046,unknown,0.5,False,Low protein: 6.0 < 15; High sugar: 28.0 > 5,0.65,high
5060302392567,Jaffa Cake Chia Seed Protrin Crispy Bar,Chia Charge,"Dietary supplements,Bodybuilding supplements,Protein bars,Vegan,Wheat-free,Chia seed energy bar",en:United Kingdom,452.0,17.2,1.5,37.5,33.2,34.2,1.17,5.17,https://images.openfoodfacts.org/images/products/506/030/239/2567/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/506/030/239/2567/nutrition_en.7.400.jpg,True,-0.45275384857685297,unknown,0.5,False,High sugar: 33.2 > 5,0.65,high
5060307290974,Noxpump pre work,,"Dietary supplements, Bodybuilding supplements, Protein powders",United Kingdom,284.0,0.1,0.0,26.1,1.3,49.3,0.0,1.3,https://images.openfoodfacts.org/images/products/506/030/729/0974/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/506/030/729/0974/nutrition_en.7.400.jpg,False,-0.3994614847085816,unknown,0.5,True,,1.0,low
5060317320432,High-Protein Milkshake,UFIT,"Dietary supplements, Bodybuilding supplements, Protein shakes",United Kingdom,56.0,0.16,0.1,3.6,3.6,10.0,0.108,0.96,https://images.openfoodfacts.org/images/products/506/031/732/0432/front_en.75.400.jpg,https://images.openfoodfacts.org/images/products/506/031/732/0432/nutrition_en.77.400.jpg,False,-0.39268933435279124,unknown,0.5,False,Low protein: 10.0 < 15,0.85,moderate
5060317321767,High-Protein Milkshake,ÜFit,Protein shakes,en:United Kingdom,45.2,0.0909,0.0909,3.33,3.33,7.58,0.128,,https://images.openfoodfacts.org/images/products/506/031/732/1767/front_en.31.400.jpg,https://images.openfoodfacts.org/images/products/506/031/732/1767/nutrition_en.33.400.jpg,False,-0.4234591657961849,unknown,0.5,False,Low protein: 7.58 < 15,0.85,moderate
5060317322306,Salted caramel,U Fit,"Beverages, Dietary supplements, Bodybuilding supplements, Protein shakes",United Kingdom,55.0,1.1,0.6,3.5,3.5,7.2,0.1,1.1,https://images.openfoodfacts.org/images/products/506/031/732/2306/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/506/031/732/2306/nutrition_en.21.400.jpg,False,-0.3972399592405978,unknown,0.5,False,Low protein: 7.2 < 15,0.85,moderate
5060317322634,U Fit 20g Protein White Chocolate,uFit,en:dietary-supplements,en:United Kingdom,52.4,0.12,0.12,4.0,4.0,8.0,0.12,1.56,https://images.openfoodfacts.org/images/products/506/031/732/2634/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/506/031/732/2634/nutrition_en.8.400.jpg,False,-0.3947407780496508,unknown,0.5,True,,1.0,low
5060317322849,UFIT Raspberry Ripple flavour high protein milkshake,UFIT,"Meals, Dietary supplements, Meal replacements, Bodybuilding supplements, Low calorie meal replacement, Low calorie milkshake meal replacement in powder reconstituted with skimmed milk, Protein shakes",United Kingdom,44.0,0.1,0.1,3.3,3.3,7.6,0.12,0.0,https://images.openfoodfacts.org/images/products/506/031/732/2849/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/506/031/732/2849/nutrition_en.7.400.jpg,False,-0.38055975354096283,unknown,0.5,False,Low protein: 7.6 < 15,0.85,moderate
5060317322979,Chocolate Protein Shake,Ufit,"Dietary supplements,Bodybuilding supplements,Protein shakes",United Kingdom,50.0,0.2,0.1,4.0,3.9,7.2,0.03,1.5,https://images.openfoodfacts.org/images/products/506/031/732/2979/front_en.20.400.jpg,https://images.openfoodfacts.org/images/products/506/031/732/2979/nutrition_en.22.400.jpg,False,-0.3997419940522828,unknown,0.5,False,Low protein: 7.2 < 15,0.85,moderate
5060317322993,Salted Caramel Milkshake,U Fit,Protein shakes,en:United Kingdom,46.8,1.03,0.581,3.55,3.55,7.1,0.187,1.05,,,False,-0.42830251092454785,unknown,0.5,False,Low protein: 7.1 < 15,0.85,moderate
5060318668274,Choco Crunch,,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux",France,395.0,4.9,1.0,76.0,23.0,10.0,0.55,4.4,https://images.openfoodfacts.org/images/products/506/031/866/8274/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/506/031/866/8274/nutrition_fr.5.400.jpg,True,-0.5693615103507308,unknown,0.5,False,High fat: 4.9 > 1,0.65,high
5060318690787,Battle Oats Dark Chocolate Chip Protein Oat Bar 70G,,en:Protein bars,France,429.0,18.0,11.0,39.0,21.0,22.0,0.9,,,,False,-0.42969795680665673,unknown,0.5,False,High sugar: 21.0 > 5,0.85,moderate
5060318690794,Battle Oats Cranberry & Blueberry Fusion Protein Oat Bar 70G,battle oats,en:Protein bars,France,420.0,16.0,10.0,40.0,21.0,22.0,0.93,,,,False,-0.4278617449117425,unknown,0.5,False,High sugar: 21.0 > 5,0.85,moderate
5060318691012,Battle Oats White Chocolate Coconut Protein Oat Bar 70G,,en:Protein bars,France,441.0,23.0,17.0,30.0,19.0,22.0,0.33,,,,False,-0.41878661979504006,unknown,0.5,False,High sugar: 19.0 > 5,0.85,moderate
5060318691920,Carrot Cake High Protein Bar,Battle bites,"Dietary supplements, Bodybuilding supplements, Protein bars",France,360.0,13.0,5.0,27.0,5.0,33.0,0.65,14.1,https://images.openfoodfacts.org/images/products/506/031/869/1920/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/506/031/869/1920/nutrition_en.15.400.jpg,False,-0.39277756173132455,unknown,0.5,True,,1.0,low
5060319129767,Turmeric Rooibos African Tea,Higher Living,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Herbal teas, Rooibos","France,Switzerland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/506/031/912/9767/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/506/031/912/9767/nutrition_fr.5.400.jpg,False,-0.3050546007003732,unknown,0.5,True,,1.0,low
5060319170370,Cacao & Cashew Quinoa Bar,Perkier,"Snacks,Sweet snacks,Bars,Dietary supplements,Bodybuilding supplements,Energy bars,Protein bars,Protein Energy Bars",France,408.0,19.0,3.1,41.0,29.0,15.0,0.06,10.0,https://images.openfoodfacts.org/images/products/506/031/917/0370/front_en.22.400.jpg,https://images.openfoodfacts.org/images/products/506/031/917/0370/nutrition_fr.13.400.jpg,False,-0.4472936086434103,unknown,0.5,False,High sugar: 29.0 > 5,0.85,moderate
5060319170493,Peanut Protein Bar,Perkier,"Snacks,Sweet snacks,Bars,Cereal bars,Cereal bars with nuts,Energy bars,Protein bars,Protein Energy Bars","France,United Kingdom",440.0,26.0,3.3,23.0,13.0,17.0,0.19,23.0,https://images.openfoodfacts.org/images/products/506/031/917/0493/front_en.48.400.jpg,https://images.openfoodfacts.org/images/products/506/031/917/0493/nutrition_en.35.400.jpg,False,-0.4574173856283242,unknown,0.5,False,High sugar: 13.0 > 5,0.85,moderate
5060319170561,Protein Peanut Bars,Perkier,"Plant-based foods and beverages,Plant-based foods,Snacks,Sweet snacks,Nuts and their products,Bars,Cereal bars,Dietary supplements,Bodybuilding supplements,Cereal bars with nuts,Nut bars,Peanut bars,Protein bars",United Kingdom,440.0,26.0,3.3,23.0,13.0,17.0,0.19,23.0,https://images.openfoodfacts.org/images/products/506/031/917/0561/front_en.35.400.jpg,https://images.openfoodfacts.org/images/products/506/031/917/0561/nutrition_en.41.400.jpg,True,-0.47960086865239815,unknown,0.5,False,High sugar: 13.0 > 5,0.65,high
5060319170820,Salted Caramel & Dark Chocolate Bar,Perkier,"Plant-based foods and beverages,Plant-based foods,Snacks,Sweet snacks,Confectioneries,Nuts and their products,Bars,Cereal bars,Cereal bars with nuts,Nut bars,Protein bars",United Kingdom,446.0,25.1,6.76,32.4,21.1,15.1,0.595,18.9,https://images.openfoodfacts.org/images/products/506/031/917/0820/front_en.23.400.jpg,https://images.openfoodfacts.org/images/products/506/031/917/0820/nutrition_en.32.400.jpg,True,-0.4968385803459728,unknown,0.5,False,High sugar: 21.1 > 5,0.65,high
5060326270025,Evowhey 2.0 strawberry,HSN,Dietary supplements,Spain,109.0,1.1,0.8,2.4,1.5,22.0,0.225,,https://images.openfoodfacts.org/images/products/506/032/627/0025/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/506/032/627/0025/nutrition_en.14.400.jpg,False,-0.4045192692920492,unknown,0.5,True,,1.0,low
5060326270445,Evoseries,,"Suplementos dietéticos, en:Sports supplements",Spain,414.0,6.8,4.7,7.5,5.6,81.0,1.0,,https://images.openfoodfacts.org/images/products/506/032/627/0445/front_es.8.400.jpg,https://images.openfoodfacts.org/images/products/506/032/627/0445/nutrition_es.13.400.jpg,False,-0.40640389462192517,unknown,0.5,True,,1.0,low
5060326270506,Pea Protein Isolate 2.0,,"Dietary supplements,Bodybuilding supplements",Spain,400.0,8.5,2.9,3.8,0.2,73.0,2.0,1.3,https://images.openfoodfacts.org/images/products/506/032/627/0506/front_es.10.400.jpg,https://images.openfoodfacts.org/images/products/506/032/627/0506/nutrition_es.12.400.jpg,False,-0.42829028814790704,unknown,0.5,True,,1.0,low
5060326271107,Isomaltulose,HSN,en:dietary-supplements,en:germany,392.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/506/032/627/1107/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/506/032/627/1107/nutrition_de.7.400.jpg,True,-0.5324152986157891,unknown,0.5,True,,0.8,moderate
5060334560774,Wholefood nutrition,,"Meal replacements,Protein powders",France,495.0,34.0,7.7,8.8,2.7,39.8,0.3,15.5,https://images.openfoodfacts.org/images/products/506/033/456/0774/front_en.19.400.jpg,https://images.openfoodfacts.org/images/products/506/033/456/0774/nutrition_en.13.400.jpg,True,-0.6506961147590106,unknown,0.5,True,,0.8,moderate
5060334561115,strawberry wholefood nutrition shake,purition,"Dietary supplements, Bodybuilding supplements, Protein shakes",en:United Kingdom,465.0,30.0,8.5,28.2,5.0,40.3,0.244,16.5,https://images.openfoodfacts.org/images/products/506/033/456/1115/front_en.22.400.jpg,https://images.openfoodfacts.org/images/products/506/033/456/1115/nutrition_en.24.400.jpg,True,-0.49375717968531374,unknown,0.5,True,,0.8,moderate
5060335634184,Mega Monster Energy,Monster,"beverages-and-beverages-preparations, beverages, artificially-sweetened-beverages, sweetened-beverages, fr:boissons, fr:boissons-gazeuses, boissons-édulcorées, boissons-énergisantes, energy-drinks",France,31.0,0.0,,9.4,8.4,0.0,0.2075,,https://images.openfoodfacts.org/images/products/506/033/563/4184/front_fr.33.400.jpg,https://images.openfoodfacts.org/images/products/506/033/563/4184/nutrition_fr.35.400.jpg,False,-0.368654858039531,unknown,0.5,True,,1.0,low
5060335635211,Rehab,"Monster, Monster Energy","Getränke und Getränkezubereitungen, Getränke, Getränke mit Süßstoff, Ungezuckerte Getränke, Energy-Drinks, Gezuckerte Getränke",en:Germany,10.0,0.0,0.0,2.7,2.1,0.0,0.0,,https://images.openfoodfacts.org/images/products/506/033/563/5211/front_de.27.400.jpg,https://images.openfoodfacts.org/images/products/506/033/563/5211/nutrition_de.46.400.jpg,False,-0.37037477156073684,unknown,0.5,False,Low sugar: 2.1 < 5,0.85,moderate
5060335635228,Monster Energy Original,Monster Energy,"Getränke und Getränkezubereitungen,Getränke,Kohlensäurehaltige Getränke,Erfrischungsgetränke,Energy-Drinks,Energydrink mit Zucker",en:germany,47.0,0.0,0.0,12.0,11.0,0.0,0.19,0.0,https://images.openfoodfacts.org/images/products/506/033/563/5228/front_de.168.400.jpg,https://images.openfoodfacts.org/images/products/506/033/563/5228/nutrition_de.74.400.jpg,False,-0.355247626379755,unknown,0.5,True,,1.0,low
5060335635242,Energy Absolutely Zero,Monster Energy Monster,"Getränke und Getränkezubereitungen, Getränke, Getränke mit Süßstoff, Energy-Drinks, en:Getränke, en:Getränke mit Süßstoff",en:germany,3.0,0.0,0.0,1.0,0.0,0.0,0.2,,https://images.openfoodfacts.org/images/products/506/033/563/5242/front_de.16.400.jpg,https://images.openfoodfacts.org/images/products/506/033/563/5242/nutrition_de.62.400.jpg,False,-0.35821802446798734,unknown,0.5,False,Low sugar: 0.0 < 5,0.85,moderate
5060335635266,Monster Energy The Doctor,"Monster, Monster Energy","Getränke und Getränkezubereitungen, Getränke, Energy-Drinks, en:Getränke, en:Gezuckerte Getränke",Germany,43.8,0.0,0.0,11.0,10.4,0.0,0.0155,,https://images.openfoodfacts.org/images/products/506/033/563/5266/front_de.14.400.jpg,https://images.openfoodfacts.org/images/products/506/033/563/5266/nutrition_de.16.400.jpg,False,-0.3582873890371782,unknown,0.5,True,,1.0,low
5060335635280,Monster Punch MIXXD,"Monster, Monster Energy","Getränke und Getränkezubereitungen, Getränke, Getränke mit Süßstoff, Energy-Drinks, Gezuckerte Getränke","Deutschland,en:germany",38.0,0.0,0.0,9.5,9.0,0.0,0.05,,https://images.openfoodfacts.org/images/products/506/033/563/5280/front_de.32.400.jpg,https://images.openfoodfacts.org/images/products/506/033/563/5280/nutrition_de.34.400.jpg,False,-0.35356271043038473,unknown,0.5,True,,1.0,low
5060337501972,Monster Energy Ultra (zero zucker),Monster,"Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Energy-Drinks",en:Austria,2.0,0.0,0.0,0.9,0.0,0.0,0.2,,https://images.openfoodfacts.org/images/products/506/033/750/1972/front_de.16.400.jpg,https://images.openfoodfacts.org/images/products/506/033/750/1972/nutrition_de.18.400.jpg,False,-0.3586897063574698,unknown,0.5,False,Low sugar: 0.0 < 5,0.85,moderate
